"class","order","family","genus","countryCode","stateProvince","eventDate","year","id","boundary_data_source","boundary_id","boundary_use","city_name","city_name_viz","country_iso3","country_iso2","lat","long"
"Insecta","Coleoptera","Cerambycidae","Apriona","CN","Zhejiang",2011-07-24 23:19:00,2011,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.793037,29.808543
"Aves","Charadriiformes","Scolopacidae","Tringa","CN","Zhejiang",2010-09-24 15:58:00,2010,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.164608,30.313913
"Insecta","Lepidoptera","Nymphalidae","Apatura","CN","Zhejiang",2006-04-30 04:38:13,2006,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.530857,29.871756
"Insecta","Lepidoptera","Sphingidae","Clanis","CN","Zhejiang",2009-07-25 00:00:00,2009,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.086406,29.724432
"Insecta","Lepidoptera","Noctuidae","Metopta","CN","Zhejiang",2009-07-25 00:00:00,2009,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.086406,29.724432
"Insecta","Odonata","Calopterygidae","Archineura","CN","Zhejiang",2020-08-01 08:19:00,2020,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.083003,29.754697
"Aves","Charadriiformes","Charadriidae","Charadrius","CN","Zhejiang",2010-07-17 16:56:00,2010,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.295714,30.334979
"Arachnida","Araneae","Macrothelidae","Macrothele","CN","Zhejiang",2020-11-11 11:11:00,2020,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.967893,29.906873
"Aves","Charadriiformes","Charadriidae","Pluvialis","CN","Zhejiang",2020-10-19 10:56:00,2020,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.417648,30.309401
"Aves","Charadriiformes","Laridae","Thalasseus","CN","Zhejiang",2015-06-28 10:12:00,2015,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.054681,29.534031
"Aves","Passeriformes","Monarchidae","Terpsiphone","CN","Zhejiang",2013-09-26 12:40:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.362368,29.419532
"Magnoliopsida","Gentianales","Rubiaceae","Gardenia","CN","Zhejiang",2020-06-11 07:18:04,2020,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.642063,29.908377
"Aves","Charadriiformes","Laridae","Larus","CN","Zhejiang",2013-08-14 09:17:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.117457,29.437717
"Amphibia","Anura","Megophryidae","Megophrys","CN","Zhejiang",2015-06-30 22:56:00,2015,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.315632,29.767572
"Insecta","Lepidoptera","Pieridae","Pieris","CN","Zhejiang",2019-05-12 11:44:06,2019,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.542877,29.880285
"Liliopsida","Asparagales","Amaryllidaceae","Lycoris","CN","Zhejiang",2013-08-17 16:41:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.185257,29.422257
"Aves","Charadriiformes","Laridae","Thalasseus","CN","Zhejiang",2013-07-29 09:23:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.122476,29.432313
"Insecta","Lepidoptera","Geometridae","Problepsis","CN","Zhejiang",2011-07-24 23:23:00,2011,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.795312,29.805378
"Aves","Anseriformes","Anatidae","Anas","CN","Zhejiang",2011-04-17 12:23:00,2011,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.164608,30.313913
"Aves","Passeriformes","Turdidae","Turdus","CN","Zhejiang",2019-12-04 10:17:00,2019,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.597812,30.052875
"Insecta","Lepidoptera","Geometridae","Biston","CN","Zhejiang",2011-07-24 20:33:00,2011,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.793037,29.808543
"Insecta","Coleoptera","Endomychidae","Eumorphus","CN","Zhejiang",2022-02-06 17:55:00,2022,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.886257,29.286471
"Aves","Charadriiformes","Laridae","Thalasseus","CN","Zhejiang",2013-07-28 08:26:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.195512,29.523004
