,geo_id,geo_level,geo_name,geo_parent_name,LND-6
1728,IDN-Semarang_ADM-4_9,ADM-4,Salaman Mloyo,IDN-Semarang,0.0
1729,IDN-Semarang_ADM-4_10,ADM-4,Purwosari,IDN-Semarang,0.0
1730,IDN-Semarang_ADM-4_11,ADM-4,Bulustalan,IDN-Semarang,0.0
1731,IDN-Semarang_ADM-4_12,ADM-4,Plombokan,IDN-Semarang,0.0
1732,IDN-Semarang_ADM-4_13,ADM-4,Lempongsari,IDN-Semarang,0.0
1733,IDN-Semarang_ADM-4_14,ADM-4,Siwalan,IDN-Semarang,0.0
1734,IDN-Semarang_ADM-4_15,ADM-4,Sambirejo,IDN-Semarang,0.0
1735,IDN-Semarang_ADM-4_16,ADM-4,Sawah Besar,IDN-Semarang,0.0
1736,IDN-Semarang_ADM-4_17,ADM-4,Bulu Lor,IDN-Semarang,0.0
1737,IDN-Semarang_ADM-4_18,ADM-4,Kaliwiru,IDN-Semarang,0.0
1738,IDN-Semarang_ADM-4_19,ADM-4,Petompon,IDN-Semarang,0.0
1739,IDN-Semarang_ADM-4_20,ADM-4,Barusari,IDN-Semarang,0.0
1740,IDN-Semarang_ADM-4_21,ADM-4,Gayamsari,IDN-Semarang,0.0
1741,IDN-Semarang_ADM-4_22,ADM-4,Rejosari,IDN-Semarang,0.0
1742,IDN-Semarang_ADM-4_23,ADM-4,Sarirejo,IDN-Semarang,0.0
1743,IDN-Semarang_ADM-4_24,ADM-4,Krobokan,IDN-Semarang,0.0
1744,IDN-Semarang_ADM-4_25,ADM-4,Kranggan,IDN-Semarang,0.0
1745,IDN-Semarang_ADM-4_26,ADM-4,Wonotingal,IDN-Semarang,0.0
1746,IDN-Semarang_ADM-4_27,ADM-4,Karangrejo,IDN-Semarang,0.0
1747,IDN-Semarang_ADM-4_28,ADM-4,Jagalan,IDN-Semarang,0.0
1748,IDN-Semarang_ADM-4_29,ADM-4,Panggung Kidul,IDN-Semarang,0.0
1749,IDN-Semarang_ADM-4_30,ADM-4,Randusari,IDN-Semarang,0.0
1750,IDN-Semarang_ADM-4_31,ADM-4,Kebonagung,IDN-Semarang,0.0
1751,IDN-Semarang_ADM-4_32,ADM-4,Bugangan,IDN-Semarang,0.0
1752,IDN-Semarang_ADM-4_33,ADM-4,Bendungan,IDN-Semarang,0.0
1753,IDN-Semarang_ADM-4_34,ADM-4,Gajah Mungkur,IDN-Semarang,0.0
1754,IDN-Semarang_ADM-4_35,ADM-4,Kaligawe,IDN-Semarang,0.0
1755,IDN-Semarang_ADM-4_36,ADM-4,Mugassari,IDN-Semarang,0.0
1756,IDN-Semarang_ADM-4_37,ADM-4,Tawangmas,IDN-Semarang,0.0
1757,IDN-Semarang_ADM-4_38,ADM-4,Karang Ayu,IDN-Semarang,0.0
1758,IDN-Semarang_ADM-4_39,ADM-4,Kuningan,IDN-Semarang,0.0
1759,IDN-Semarang_ADM-4_40,ADM-4,Mlatiharjo,IDN-Semarang,0.0
1760,IDN-Semarang_ADM-4_41,ADM-4,Mlatibaru,IDN-Semarang,0.0
1761,IDN-Semarang_ADM-4_42,ADM-4,Pleburan,IDN-Semarang,0.0
1762,IDN-Semarang_ADM-4_43,ADM-4,Pandean Lamper,IDN-Semarang,0.0
1763,IDN-Semarang_ADM-4_44,ADM-4,Tegalsari,IDN-Semarang,0.0
1764,IDN-Semarang_ADM-4_45,ADM-4,Panggung Lor,IDN-Semarang,0.0
1765,IDN-Semarang_ADM-4_46,ADM-4,Bangunharjo,IDN-Semarang,0.0
1766,IDN-Semarang_ADM-4_47,ADM-4,Kauman,IDN-Semarang,0.0
1767,IDN-Semarang_ADM-4_48,ADM-4,Purwodinatan,IDN-Semarang,0.0
1768,IDN-Semarang_ADM-4_49,ADM-4,Tambakrejo,IDN-Semarang,0.0
1769,IDN-Semarang_ADM-4_50,ADM-4,Rejomulyo,IDN-Semarang,0.0
1770,IDN-Semarang_ADM-4_51,ADM-4,Bandarharjo,IDN-Semarang,0.0
1771,IDN-Semarang_ADM-4_52,ADM-4,Wonodri,IDN-Semarang,0.0
1772,IDN-Semarang_ADM-4_53,ADM-4,Kembangsari,IDN-Semarang,0.0
1773,IDN-Semarang_ADM-4_54,ADM-4,Peterongan,IDN-Semarang,0.0
1774,IDN-Semarang_ADM-4_55,ADM-4,Tawangsari,IDN-Semarang,0.0
1775,IDN-Semarang_ADM-4_56,ADM-4,Bendan Duwur,IDN-Semarang,0.0
1776,IDN-Semarang_ADM-4_57,ADM-4,Tanjungmas,IDN-Semarang,0.0
1777,IDN-Semarang_ADM-4_58,ADM-4,Kemijen,IDN-Semarang,0.0
1778,IDN-Semarang_ADM-4_59,ADM-4,Bendan Ngisor,IDN-Semarang,0.0
1779,IDN-Semarang_ADM-4_60,ADM-4,Lamper Lor,IDN-Semarang,0.0
1780,IDN-Semarang_ADM-4_61,ADM-4,Sampangan,IDN-Semarang,0.0
1781,IDN-Semarang_ADM-4_62,ADM-4,Lamper Kidul,IDN-Semarang,0.0
1782,IDN-Semarang_ADM-4_63,ADM-4,Lamper Tengah,IDN-Semarang,0.0
1783,IDN-Semarang_ADM-4_64,ADM-4,Sekayu,IDN-Semarang,0.0
1784,IDN-Semarang_ADM-4_65,ADM-4,Miroto,IDN-Semarang,0.0
1785,IDN-Semarang_ADM-4_66,ADM-4,Pandansari,IDN-Semarang,0.0
1786,IDN-Semarang_ADM-4_67,ADM-4,Candi,IDN-Semarang,0.0
1787,IDN-Semarang_ADM-4_68,ADM-4,Sukorejo,IDN-Semarang,0.0
1788,IDN-Semarang_ADM-4_69,ADM-4,Bongsari,IDN-Semarang,0.0
1789,IDN-Semarang_ADM-4_70,ADM-4,Jomblang,IDN-Semarang,0.0
1790,IDN-Semarang_ADM-4_71,ADM-4,Muktiharjo Lor,IDN-Semarang,0.0
1791,IDN-Semarang_ADM-4_72,ADM-4,Pekunden,IDN-Semarang,0.0
1792,IDN-Semarang_ADM-4_73,ADM-4,Kalicari,IDN-Semarang,0.0
1793,IDN-Semarang_ADM-4_74,ADM-4,Gisikdrono,IDN-Semarang,0.0
1794,IDN-Semarang_ADM-4_75,ADM-4,Kalibanteng Kidul,IDN-Semarang,0.0
1795,IDN-Semarang_ADM-4_76,ADM-4,Kalibanteng Kulon,IDN-Semarang,0.0
1796,IDN-Semarang_ADM-4_77,ADM-4,Karanganyar Gunung,IDN-Semarang,0.0
1797,IDN-Semarang_ADM-4_78,ADM-4,Terboyo Kulon,IDN-Semarang,0.0
1798,IDN-Semarang_ADM-4_79,ADM-4,Terboyo Wetan,IDN-Semarang,0.0
1799,IDN-Semarang_ADM-4_80,ADM-4,Ngijo,IDN-Semarang,0.0
1800,IDN-Semarang_ADM-4_81,ADM-4,Kalisegoro,IDN-Semarang,0.0
1801,IDN-Semarang_ADM-4_82,ADM-4,Trimulyo,IDN-Semarang,0.0
1802,IDN-Semarang_ADM-4_83,ADM-4,Pedurungan Lor,IDN-Semarang,0.0
1803,IDN-Semarang_ADM-4_84,ADM-4,Sekaran,IDN-Semarang,0.0
1804,IDN-Semarang_ADM-4_85,ADM-4,Mangunsari,IDN-Semarang,0.0
1805,IDN-Semarang_ADM-4_86,ADM-4,Tembalang,IDN-Semarang,0.0
1806,IDN-Semarang_ADM-4_87,ADM-4,Gemah,IDN-Semarang,0.0
1807,IDN-Semarang_ADM-4_88,ADM-4,Jangli,IDN-Semarang,0.0
1808,IDN-Semarang_ADM-4_89,ADM-4,Bulusan,IDN-Semarang,0.0
1809,IDN-Semarang_ADM-4_90,ADM-4,Krapyak,IDN-Semarang,0.0
1810,IDN-Semarang_ADM-4_91,ADM-4,Pakintelan,IDN-Semarang,0.0
1811,IDN-Semarang_ADM-4_92,ADM-4,Tambak Harjo,IDN-Semarang,0.0
1812,IDN-Semarang_ADM-4_93,ADM-4,Bangetayu Kulon,IDN-Semarang,0.0
1813,IDN-Semarang_ADM-4_94,ADM-4,Patemon,IDN-Semarang,0.0
1814,IDN-Semarang_ADM-4_95,ADM-4,Cangkiran,IDN-Semarang,0.0
1815,IDN-Semarang_ADM-4_96,ADM-4,Mangunharjo,IDN-Semarang,0.0
1816,IDN-Semarang_ADM-4_97,ADM-4,Polaman,IDN-Semarang,0.0
1817,IDN-Semarang_ADM-4_98,ADM-4,Karangkidul,IDN-Semarang,0.0
1818,IDN-Semarang_ADM-4_99,ADM-4,Pendrikan Kidul,IDN-Semarang,0.0
1819,IDN-Semarang_ADM-4_100,ADM-4,Pendrikan Lor,IDN-Semarang,0.0
1820,IDN-Semarang_ADM-4_101,ADM-4,Kembangarum,IDN-Semarang,0.0
1821,IDN-Semarang_ADM-4_102,ADM-4,Palebon,IDN-Semarang,0.0
1822,IDN-Semarang_ADM-4_103,ADM-4,Sumurejo,IDN-Semarang,0.0
1823,IDN-Semarang_ADM-4_104,ADM-4,Nongkosawit,IDN-Semarang,0.0
1824,IDN-Semarang_ADM-4_105,ADM-4,Gebangsari,IDN-Semarang,0.0
1825,IDN-Semarang_ADM-4_106,ADM-4,Cepoko,IDN-Semarang,0.0
1826,IDN-Semarang_ADM-4_107,ADM-4,Genuksari,IDN-Semarang,0.0
1827,IDN-Semarang_ADM-4_108,ADM-4,Gunung Pati,IDN-Semarang,0.0
1828,IDN-Semarang_ADM-4_109,ADM-4,Karangmalang,IDN-Semarang,0.0
1829,IDN-Semarang_ADM-4_110,ADM-4,Banjardowo,IDN-Semarang,0.0
1830,IDN-Semarang_ADM-4_111,ADM-4,Tlogosari Kulon,IDN-Semarang,0.0
1831,IDN-Semarang_ADM-4_112,ADM-4,Manyaran,IDN-Semarang,0.0
1832,IDN-Semarang_ADM-4_113,ADM-4,Ngemplaksimongan,IDN-Semarang,0.0
1833,IDN-Semarang_ADM-4_114,ADM-4,Kudu,IDN-Semarang,0.0
1834,IDN-Semarang_ADM-4_115,ADM-4,Pudakpayung,IDN-Semarang,0.0
1835,IDN-Semarang_ADM-4_116,ADM-4,Penggaron Lor,IDN-Semarang,0.0
1836,IDN-Semarang_ADM-4_117,ADM-4,Karangroto,IDN-Semarang,0.0
1837,IDN-Semarang_ADM-4_118,ADM-4,Gedawang,IDN-Semarang,0.0
1838,IDN-Semarang_ADM-4_119,ADM-4,Jabungan,IDN-Semarang,0.0
1839,IDN-Semarang_ADM-4_120,ADM-4,Tandang,IDN-Semarang,0.0
1840,IDN-Semarang_ADM-4_121,ADM-4,Tlogosari Wetan,IDN-Semarang,0.0
1841,IDN-Semarang_ADM-4_122,ADM-4,Meteseh,IDN-Semarang,0.0
1842,IDN-Semarang_ADM-4_123,ADM-4,Tambangan,IDN-Semarang,0.0
1843,IDN-Semarang_ADM-4_124,ADM-4,Jatirejo,IDN-Semarang,0.0
1844,IDN-Semarang_ADM-4_125,ADM-4,Mangkang Kulon,IDN-Semarang,0.0
1845,IDN-Semarang_ADM-4_126,ADM-4,Sadeng,IDN-Semarang,0.0
1846,IDN-Semarang_ADM-4_127,ADM-4,Sembungharjo,IDN-Semarang,0.0
1847,IDN-Semarang_ADM-4_128,ADM-4,Bangetayu Wetan,IDN-Semarang,0.0
1848,IDN-Semarang_ADM-4_129,ADM-4,Kramas,IDN-Semarang,0.0
1849,IDN-Semarang_ADM-4_130,ADM-4,Penggaron Kidul,IDN-Semarang,0.0
1850,IDN-Semarang_ADM-4_131,ADM-4,Bubakan,IDN-Semarang,0.0
1851,IDN-Semarang_ADM-4_132,ADM-4,Sendangguwo,IDN-Semarang,0.0
1852,IDN-Semarang_ADM-4_133,ADM-4,Mangunharjo,IDN-Semarang,0.0
1853,IDN-Semarang_ADM-4_134,ADM-4,Mangkang Wetan,IDN-Semarang,0.0
1854,IDN-Semarang_ADM-4_135,ADM-4,Ngaliyan,IDN-Semarang,0.0
1855,IDN-Semarang_ADM-4_136,ADM-4,Purwoyoso,IDN-Semarang,0.0
1856,IDN-Semarang_ADM-4_137,ADM-4,Bambankerep,IDN-Semarang,0.0
1857,IDN-Semarang_ADM-4_138,ADM-4,Tambakaji,IDN-Semarang,0.0
1858,IDN-Semarang_ADM-4_139,ADM-4,Randugarut,IDN-Semarang,0.0
1859,IDN-Semarang_ADM-4_140,ADM-4,Pedurungan Tengah,IDN-Semarang,0.0
1860,IDN-Semarang_ADM-4_141,ADM-4,Banyumanik,IDN-Semarang,0.0
1861,IDN-Semarang_ADM-4_142,ADM-4,Tlogomulyo,IDN-Semarang,0.0
1862,IDN-Semarang_ADM-4_143,ADM-4,Jatisari,IDN-Semarang,0.0
1863,IDN-Semarang_ADM-4_144,ADM-4,Purwosari,IDN-Semarang,0.0
1864,IDN-Semarang_ADM-4_145,ADM-4,Plamongan Sari,IDN-Semarang,0.0
1865,IDN-Semarang_ADM-4_146,ADM-4,Padangsari,IDN-Semarang,0.0
1866,IDN-Semarang_ADM-4_147,ADM-4,Bringin,IDN-Semarang,0.0
1867,IDN-Semarang_ADM-4_148,ADM-4,Kandri,IDN-Semarang,0.0
1868,IDN-Semarang_ADM-4_149,ADM-4,Plalangan,IDN-Semarang,0.0
1869,IDN-Semarang_ADM-4_150,ADM-4,Pongangan,IDN-Semarang,0.0
1870,IDN-Semarang_ADM-4_151,ADM-4,Pedalangan,IDN-Semarang,0.0
1871,IDN-Semarang_ADM-4_152,ADM-4,Sendangmulyo,IDN-Semarang,0.0
1872,IDN-Semarang_ADM-4_153,ADM-4,Karanganyar,IDN-Semarang,0.0
1873,IDN-Semarang_ADM-4_154,ADM-4,Sambiroto,IDN-Semarang,0.0
1874,IDN-Semarang_ADM-4_155,ADM-4,Tugurejo,IDN-Semarang,0.0
1875,IDN-Semarang_ADM-4_156,ADM-4,Kedungmundu,IDN-Semarang,0.0
1876,IDN-Semarang_ADM-4_157,ADM-4,Jerakah,IDN-Semarang,0.0
1877,IDN-Semarang_ADM-4_158,ADM-4,Wonolopo,IDN-Semarang,0.0
1878,IDN-Semarang_ADM-4_159,ADM-4,Mijen,IDN-Semarang,0.0
1879,IDN-Semarang_ADM-4_160,ADM-4,Pedurungan Kidul,IDN-Semarang,0.0
1880,IDN-Semarang_ADM-4_161,ADM-4,Muktiharjo Kidul,IDN-Semarang,0.0
1881,IDN-Semarang_ADM-4_162,ADM-4,Jatibarang,IDN-Semarang,0.0
1882,IDN-Semarang_ADM-4_163,ADM-4,Ngadirgo,IDN-Semarang,0.0
1883,IDN-Semarang_ADM-4_164,ADM-4,Wonoplumbon,IDN-Semarang,0.0
1884,IDN-Semarang_ADM-4_165,ADM-4,Wates,IDN-Semarang,0.0
1885,IDN-Semarang_ADM-4_166,ADM-4,Podorejo,IDN-Semarang,0.0
1886,IDN-Semarang_ADM-4_167,ADM-4,Rowosari,IDN-Semarang,0.0
1887,IDN-Semarang_ADM-4_168,ADM-4,Gondoriyo,IDN-Semarang,0.0
1888,IDN-Semarang_ADM-4_169,ADM-4,Wonosari,IDN-Semarang,0.0
1889,IDN-Semarang_ADM-4_170,ADM-4,Kalipancur,IDN-Semarang,0.0
1890,IDN-Semarang_ADM-4_171,ADM-4,Pesantren,IDN-Semarang,0.0
1891,IDN-Semarang_ADM-4_172,ADM-4,Kedungpane,IDN-Semarang,0.0
1892,IDN-Semarang_ADM-4_173,ADM-4,Srondol Wetan,IDN-Semarang,0.0
1893,IDN-Semarang_ADM-4_174,ADM-4,Srondol Kulon,IDN-Semarang,0.0
1894,IDN-Semarang_ADM-4_175,ADM-4,Tinjomoyo,IDN-Semarang,0.0
1895,IDN-Semarang_ADM-4_176,ADM-4,Sumurboto,IDN-Semarang,0.0
1896,IDN-Semarang_ADM-4_177,ADM-4,Ngesrep,IDN-Semarang,0.0
1897,IDN-Balikpapan_ADM-4-union_1,ADM-4-union,IDN-Balikpapan,IDN-Balikpapan,0.0
1898,IDN-Balikpapan_ADM-4_1,ADM-4,Kelurahan Manggar Baru,IDN-Balikpapan,0.0
1899,IDN-Balikpapan_ADM-4_2,ADM-4,Kelurahan Baru Ulu,IDN-Balikpapan,0.0
1900,IDN-Balikpapan_ADM-4_3,ADM-4,Kelurahan Karang Jati,IDN-Balikpapan,0.0
1901,IDN-Balikpapan_ADM-4_4,ADM-4,Kelurahan Prapatan,IDN-Balikpapan,0.0
1902,IDN-Balikpapan_ADM-4_5,ADM-4,Kelurahan Manggar,IDN-Balikpapan,0.0
1903,IDN-Balikpapan_ADM-4_6,ADM-4,Kelurahan Muara Rapak,IDN-Balikpapan,0.0
1904,IDN-Balikpapan_ADM-4_7,ADM-4,Kelurahan Gunung Sari Ulu,IDN-Balikpapan,0.0
1905,IDN-Balikpapan_ADM-4_8,ADM-4,Kelurahan Gunung Sari Ilir,IDN-Balikpapan,0.0
1906,IDN-Balikpapan_ADM-4_9,ADM-4,Kelurahan Mekar Sari,IDN-Balikpapan,0.0
1907,IDN-Balikpapan_ADM-4_10,ADM-4,Kelurahan Karang Rejo,IDN-Balikpapan,0.0
1908,IDN-Balikpapan_ADM-4_11,ADM-4,Kelurahan Sumber Rejo,IDN-Balikpapan,0.0
1909,IDN-Balikpapan_ADM-4_12,ADM-4,Kelurahan Klandasan Ulu,IDN-Balikpapan,0.0
1910,IDN-Balikpapan_ADM-4_13,ADM-4,Kelurahan Tlaga Sari,IDN-Balikpapan,0.0
1911,IDN-Balikpapan_ADM-4_14,ADM-4,Kelurahan Klandasan Ilir,IDN-Balikpapan,0.0
1912,IDN-Balikpapan_ADM-4_15,ADM-4,Kelurahan Damai,IDN-Balikpapan,0.0
1913,IDN-Balikpapan_ADM-4_16,ADM-4,Kelurahan Gunung Bahagia,IDN-Balikpapan,0.0
1914,IDN-Balikpapan_ADM-4_17,ADM-4,Kelurahan Sepinggan,IDN-Balikpapan,0.0
1915,IDN-Balikpapan_ADM-4_18,ADM-4,Kelurahan Margo Mulyo,IDN-Balikpapan,0.0
1916,IDN-Balikpapan_ADM-4_19,ADM-4,Kelurahan Marga Sari,IDN-Balikpapan,0.0
1917,IDN-Balikpapan_ADM-4_20,ADM-4,Kelurahan Baru Ilir,IDN-Balikpapan,0.0
1918,IDN-Balikpapan_ADM-4_21,ADM-4,Kelurahan Baru Tengan,IDN-Balikpapan,0.0
1919,IDN-Balikpapan_ADM-4_22,ADM-4,Kelurahan Kariangau,IDN-Balikpapan,0.0
1920,IDN-Balikpapan_ADM-4_23,ADM-4,Kelurahan Batu Ampar,IDN-Balikpapan,0.0
1921,IDN-Balikpapan_ADM-4_24,ADM-4,Kelurahan Gunung Samarinda,IDN-Balikpapan,0.0
1922,IDN-Balikpapan_ADM-4_25,ADM-4,Kelurahan Karang Joang,IDN-Balikpapan,0.0
1923,IDN-Balikpapan_ADM-4_26,ADM-4,Kelurahan Lamaru,IDN-Balikpapan,0.0
1924,IDN-Balikpapan_ADM-4_27,ADM-4,Kelurahan Teririp,IDN-Balikpapan,0.0
0,IDN-Palembang_ADM-2-union_1,ADM-2-union,IDN-Palembang,IDN-Palembang,0.0013733132684544595
0,IDN-Palembang_ADM-3_1,ADM-3,Plaju,IDN-Palembang,0.0
1,IDN-Palembang_ADM-3_2,ADM-3,Seberang Ulu II,IDN-Palembang,0.0
2,IDN-Palembang_ADM-3_3,ADM-3,Seberang Ulu I,IDN-Palembang,0.0
3,IDN-Palembang_ADM-3_4,ADM-3,Alang-Alang Lebar,IDN-Palembang,0.02166454904024632
4,IDN-Palembang_ADM-3_5,ADM-3,Sukarame,IDN-Palembang,0.0
5,IDN-Palembang_ADM-3_6,ADM-3,Sako,IDN-Palembang,0.0
6,IDN-Palembang_ADM-3_7,ADM-3,Sematang Borang,IDN-Palembang,0.0
7,IDN-Palembang_ADM-3_8,ADM-3,Kalidoni,IDN-Palembang,0.0
8,IDN-Palembang_ADM-3_9,ADM-3,Kemuning,IDN-Palembang,0.0
9,IDN-Palembang_ADM-3_10,ADM-3,Ilir Timur II,IDN-Palembang,0.0
10,IDN-Palembang_ADM-3_11,ADM-3,Ilir Timur I,IDN-Palembang,0.0
11,IDN-Palembang_ADM-3_12,ADM-3,Bukit Kecil,IDN-Palembang,0.0
12,IDN-Palembang_ADM-3_13,ADM-3,Ilir Barat II,IDN-Palembang,0.0
13,IDN-Palembang_ADM-3_14,ADM-3,Ilir Barat I,IDN-Palembang,0.0
14,IDN-Palembang_ADM-3_15,ADM-3,Gandus,IDN-Palembang,0.0
15,IDN-Palembang_ADM-3_16,ADM-3,Kertapati,IDN-Palembang,0.0
